audio-processed,label_y,mean_pitch,mean_energy,speech_rate
"[-408.94195556640625, 59.75504684448242, 2.8894026279449463, 1.0133605003356934, -23.35902214050293, -0.31767740845680237, -15.418049812316895, -10.532987594604492, -10.696659088134766, -9.21274471282959, 0.6386615037918091, -1.2386950254440308, 1.2901731729507446, 1.5436570644378662, 1.5900213718414307, 3.3410589694976807, -4.246573448181152, -3.0625064373016357, -3.623190402984619, -7.777829647064209, -12.272990226745605, 1.5578374862670898, -7.600152492523193, 2.527552366256714, 15.91669750213623, 19.323503494262695, 26.801097869873047, 23.433536529541016, 20.998199462890625, 7.713143348693848, 3.4203717708587646, 3.3059656620025635, 4.755128860473633, 8.64462661743164, 2.6278746128082275, 6.21429967880249, 0.7391818165779114, 5.55627965927124, 8.817526817321777, 2.86661434173584]",angry,344.1469586041601,0.044362113,38
"[-400.3346252441406, 71.3062744140625, -1.8168507814407349, -14.093820571899414, -17.038591384887695, 3.9227871894836426, -18.65334701538086, -2.8557775020599365, -15.279550552368164, -3.981846570968628, -8.730148315429688, -2.4657936096191406, 3.512915849685669, 1.3018625974655151, 4.032806873321533, -4.939464569091797, -2.6867685317993164, -5.047245979309082, -2.6152336597442627, -11.399635314941406, -11.606660842895508, 2.5807530879974365, 3.000466823577881, 5.296963214874268, 22.0139102935791, 27.33748435974121, 28.218690872192383, 21.250469207763672, 13.382323265075684, 0.19925770163536072, 4.194258689880371, 4.562568664550781, 6.894704341888428, 7.025395393371582, -4.698231220245361, 1.7880665063858032, 0.3792424499988556, 1.1315431594848633, 5.6801581382751465, 0.8283571004867554]",angry,370.7017043750578,0.04309578,40
"[-397.7730712890625, 31.884531021118164, -3.297741174697876, -9.246524810791016, -1.8651094436645508, -2.6821329593658447, -20.88031005859375, -2.7627065181732178, -13.512639999389648, 3.6276724338531494, -8.741066932678223, 5.965169429779053, 2.25905442237854, 2.9719462394714355, 5.352368354797363, -3.892193078994751, 0.6980121731758118, -4.261955738067627, -3.570082664489746, -5.673354625701904, -11.092970848083496, 8.445038795471191, 7.626704216003418, 11.514702796936035, 25.7869930267334, 24.469266891479492, 19.70851707458496, 14.899107933044434, 7.7193708419799805, 1.0729546546936035, 6.8950066566467285, 3.117553949356079, 7.364739418029785, 7.461414337158203, -1.5520719289779663, 0.551710844039917, 2.2260706424713135, 0.8311508893966675, 4.123703479766846, 1.6769315004348755]",angry,371.3431875590066,0.034701634,35
"[-387.3980712890625, 56.56990432739258, 3.6094276905059814, -9.0300874710083, -22.964359283447266, -1.3498388528823853, -17.871023178100586, 1.2111561298370361, -10.849333763122559, -3.022268772125244, -6.9642157554626465, -2.33164644241333, -1.4324944019317627, -0.6687700748443604, 5.9875593185424805, -5.351110935211182, 0.5165279507637024, -3.340839147567749, 0.21708790957927704, -10.761987686157227, -12.290122985839844, 2.020864725112915, -1.070231556892395, 3.2342662811279297, 18.913429260253906, 22.982555389404297, 24.484853744506836, 21.457481384277344, 16.469127655029297, 3.6062545776367188, 6.068826198577881, 3.007236957550049, 4.824755668640137, 5.683139801025391, -1.3740618228912354, 5.084580421447754, 2.238905429840088, 2.0532889366149902, 4.867405414581299, 0.250516802072525]",angry,370.9732099031773,0.03707699,35
"[-374.5668029785156, 51.80492401123047, -11.997671127319336, -29.33521842956543, -17.665210723876953, 8.164597511291504, -17.092971801757812, -1.3804904222488403, -16.82704734802246, -3.374336004257202, -11.955596923828125, 5.330785274505615, 5.275542259216309, 1.4617483615875244, 6.032756328582764, -9.13312816619873, -1.0976471900939941, -8.556586265563965, -7.076303958892822, -3.1608939170837402, -8.322249412536621, 4.677733421325684, 10.94581413269043, 7.613314151763916, 20.31954574584961, 21.093624114990234, 16.023542404174805, 15.401938438415527, 12.22684097290039, 4.626572608947754, 10.284602165222168, 7.394661903381348, 9.150486946105957, 7.307332515716553, -1.3356043100357056, 0.5900328159332275, -0.9392852783203125, 2.634077787399292, 8.55794906616211, 1.2089874744415283]",angry,383.5776113798411,0.040369183,38
"[-396.2381896972656, 43.0024299621582, -10.442605972290039, -20.435691833496094, -2.767484426498413, 8.974595069885254, -20.07545280456543, 0.9084432125091553, -9.33918285369873, -1.6944804191589355, -8.258784294128418, 0.014162839390337467, -0.7116301655769348, 4.3229827880859375, 8.627285957336426, -0.8674762845039368, 3.5695295333862305, -2.824307680130005, 3.583742618560791, -7.220054626464844, -9.292116165161133, 3.71929931640625, -2.791740655899048, -1.3268163204193115, 8.427508354187012, 13.813593864440918, 20.34333610534668, 25.27619171142578, 23.139808654785156, 13.576749801635742, 9.320892333984375, 2.893451690673828, 4.989992141723633, 5.401309967041016, 3.407855749130249, 2.581291675567627, -0.25785067677497864, 1.0288629531860352, 3.39217209815979, 2.6592817306518555]",angry,358.90606438401346,0.03449771,35
"[-424.1361083984375, 37.916786193847656, -4.735034465789795, 1.131466269493103, -1.9732463359832764, 11.817173957824707, -19.07366180419922, -15.59441089630127, -10.7179594039917, -7.259205341339111, -0.7960404753684998, -1.7939010858535767, 6.431849479675293, 5.024142265319824, 5.580443382263184, 0.8609288334846497, -3.4424948692321777, 1.858903408050537, -0.6350987553596497, -4.741731643676758, -8.78316593170166, 4.975247859954834, -3.0465242862701416, 2.44944429397583, 7.069636344909668, 8.72359848022461, 16.830490112304688, 18.40386390686035, 21.12529182434082, 19.437023162841797, 14.929718971252441, 5.002568244934082, 3.287348747253418, 5.942214488983154, 0.0917101502418518, 7.8925275802612305, 4.000059604644775, 2.381568431854248, 2.6417129039764404, 0.4536933898925781]",angry,358.3156487199483,0.031991214,33
"[-428.6880798339844, 50.02732467651367, -8.377685546875, -14.506681442260742, -4.76371431350708, 10.657768249511719, -18.118982315063477, 2.0263397693634033, -13.9259033203125, -3.8363640308380127, -9.943429946899414, 9.120868682861328, 7.3621087074279785, 2.810009002685547, 3.612980842590332, -1.3979653120040894, 0.7098157405853271, -7.999079704284668, -1.034540057182312, -6.716731071472168, -9.527371406555176, 4.211216449737549, -1.9489599466323853, -0.855710506439209, 6.741443634033203, 13.6438570022583, 14.635536193847656, 19.282119750976562, 19.588821411132812, 18.875940322875977, 18.116718292236328, 10.920236587524414, 8.392814636230469, 2.745309591293335, 0.38072827458381653, 7.414599895477295, -0.023682180792093277, 2.511016607284546, 6.2374701499938965, 2.193885564804077]",angry,337.3155722500627,0.025665548,34
"[-406.50848388671875, 44.73017883300781, 5.500120639801025, 0.04678386077284813, -7.392729759216309, 9.148658752441406, -11.128289222717285, -15.987813949584961, -15.116748809814453, -14.80359172821045, -4.320852279663086, -2.1541264057159424, 1.4641269445419312, -0.5019788146018982, 0.84223473072052, 3.863041639328003, -3.4346065521240234, -0.367634117603302, -4.805842876434326, -3.1058976650238037, -6.422764778137207, -5.4873366355896, -3.1560065746307373, 6.886805534362793, 14.689027786254883, 23.965534210205078, 29.50737762451172, 19.431669235229492, 17.955533981323242, 5.258386611938477, 0.5746110081672668, 2.9083251953125, 3.1157233715057373, 5.8310747146606445, 2.0618348121643066, 7.177417755126953, 1.0179787874221802, 3.3836586475372314, 8.00667953491211, 0.8827165365219116]",angry,359.7166731743363,0.03320192,37
"[-409.1025390625, 51.857666015625, -12.833200454711914, -11.540241241455078, -6.610023021697998, 7.735212802886963, -20.35883903503418, -1.3532813787460327, -7.998163223266602, -1.3863738775253296, -6.1794819831848145, 1.2475343942642212, 0.5332694053649902, -2.509671449661255, 4.837686061859131, -1.4022650718688965, 2.6347577571868896, -5.816489219665527, -1.5378175973892212, -6.251868724822998, -4.156848430633545, 8.923418998718262, 9.32761001586914, 18.71087646484375, 27.304214477539062, 21.520238876342773, 17.869308471679688, 9.09978199005127, 2.3505847454071045, 3.3572723865509033, 6.692505836486816, 6.99690580368042, 5.871491432189941, 2.7673137187957764, -3.548396348953247, 2.6940529346466064, 1.5060195922851562, 2.9807727336883545, 0.25924214720726013, -3.2342119216918945]",angry,393.20195328303305,0.032647427,35
"[-378.03070068359375, 41.56680679321289, -19.230945587158203, -6.557801723480225, -6.289070129394531, 5.17120885848999, -18.717422485351562, -13.662118911743164, -8.435225486755371, -6.898857593536377, 4.231748580932617, -3.2849998474121094, -0.8725776076316833, -0.014643910340964794, 2.226776599884033, 1.2141700983047485, -4.693828105926514, -4.21209192276001, -2.6966354846954346, -7.90374755859375, -7.570693492889404, 5.323209285736084, 3.965541362762451, 12.923887252807617, 23.201690673828125, 22.458478927612305, 22.416776657104492, 10.826216697692871, 6.489656448364258, 3.927696466445923, 2.25244140625, 3.9507546424865723, 6.601535320281982, 5.3130574226379395, -1.5960822105407715, 5.093993186950684, 2.510468006134033, 4.672458171844482, 3.064880847930908, -1.5928657054901123]",angry,383.0272028967945,0.038948614,37
"[-403.3509826660156, 35.353294372558594, -4.686189651489258, 4.470783710479736, 0.4636267125606537, 4.1727375984191895, -20.187774658203125, -1.5056617259979248, -12.129535675048828, -7.7378644943237305, -15.78651237487793, 0.9761766195297241, 2.8204216957092285, 5.4326043128967285, 2.7317256927490234, -3.3261427879333496, 0.027909794822335243, -6.03061056137085, -6.080743789672852, -4.909426212310791, -7.36915397644043, 6.170535087585449, 4.902802467346191, 9.891197204589844, 23.833513259887695, 23.34821319580078, 17.813457489013672, 12.013705253601074, 5.196604251861572, 3.315321445465088, 6.727224826812744, 9.541650772094727, 9.692635536193848, 4.630084991455078, -4.389517784118652, 0.4524633288383484, 5.912813186645508, 2.603010654449463, 6.998969078063965, -2.776378631591797]",angry,361.5661088239843,0.030687679,38
"[-407.0743713378906, 57.69186019897461, -5.818148136138916, -14.982922554016113, -4.14966344833374, 12.843120574951172, -15.674042701721191, -10.895816802978516, -21.549806594848633, -1.941090703010559, -11.000094413757324, 3.1316945552825928, 4.154179573059082, 2.4097061157226562, 2.0483334064483643, -2.8835413455963135, -4.585122108459473, -6.81284236907959, -6.164988040924072, -6.393989562988281, -7.7115797996521, -0.6597824692726135, 0.6468657851219177, -1.854702353477478, 9.718278884887695, 17.872217178344727, 21.12399673461914, 24.681827545166016, 21.12197494506836, 12.691178321838379, 9.41248607635498, 6.123611927032471, 7.931283950805664, 7.216550827026367, 3.9920310974121094, 5.326032638549805, -2.9171807765960693, 1.9961625337600708, 7.780959606170654, 3.884181499481201]",angry,345.6435020901451,0.033714015,34
"[-425.2003479003906, 43.755489349365234, -6.389226913452148, 0.4736846685409546, -1.6990197896957397, 9.47373104095459, -22.33538818359375, -14.22170639038086, -6.467615127563477, -4.750209331512451, 5.434839725494385, -2.3370563983917236, 2.0835886001586914, 4.294776916503906, 3.2282297611236572, 0.006542797200381756, -2.7532730102539062, -0.7479749321937561, -1.813001036643982, -3.5194802284240723, -8.970597267150879, 3.131209135055542, -4.500326156616211, 4.235793113708496, 12.074356079101562, 17.774824142456055, 24.948793411254883, 21.984575271606445, 19.592313766479492, 9.29917049407959, 0.023047983646392822, 1.342299461364746, 5.558051586151123, 7.31256628036499, 2.999936103820801, 4.9760565757751465, 0.9335944056510925, 3.203181266784668, 7.099494934082031, 2.7304794788360596]",angry,360.4423556075032,0.033086244,32
"[-427.8482971191406, 52.47465515136719, 2.739199638366699, 2.574282646179199, 1.7221776247024536, 10.865995407104492, -16.29884910583496, -4.109990119934082, -9.344386100769043, -9.174981117248535, -13.016178131103516, -3.189516305923462, -2.0002520084381104, 2.5366878509521484, 3.947497606277466, -6.101546287536621, -3.094102144241333, -5.293521881103516, -4.0948710441589355, -4.856627464294434, -7.534557819366455, 5.636097431182861, 4.403337001800537, 4.779111862182617, 13.326407432556152, 15.995847702026367, 14.73690128326416, 15.922083854675293, 10.468880653381348, 7.109399795532227, 9.40563678741455, 8.022727012634277, 9.288135528564453, 5.988755702972412, -0.47761160135269165, 2.9807863235473633, 3.637711763381958, 2.2609753608703613, 7.844793319702148, 0.2156067192554474]",angry,362.05757097278587,0.021653932,34
"[-424.713623046875, 61.303890228271484, 8.416060447692871, -7.173901081085205, -18.241016387939453, -2.528756618499756, -16.828170776367188, 2.8092660903930664, -19.547353744506836, -4.515868186950684, -10.487398147583008, -1.2961925268173218, 2.345252513885498, 4.7540283203125, 1.5168297290802002, -0.06816346943378448, -0.8284102082252502, -8.381548881530762, -6.815117835998535, -9.831686019897461, -11.035514831542969, 1.9688005447387695, -0.08978648483753204, 8.21267032623291, 22.076175689697266, 25.92425537109375, 26.72169303894043, 19.21417236328125, 11.477312088012695, 1.9794527292251587, 3.6192049980163574, 9.714949607849121, 11.457890510559082, 5.320680141448975, -1.8100547790527344, 1.2830487489700317, 0.0026036680210381746, 3.75290846824646, 10.753545761108398, -3.3961949348449707]",angry,371.7570259025761,0.027472923,37
"[-442.3098449707031, 62.72124481201172, -2.7117462158203125, -6.396579265594482, -1.5985864400863647, 11.20816707611084, -17.393898010253906, -8.61288070678711, -18.44622039794922, -6.034008026123047, -8.739856719970703, 6.514083385467529, 5.549751281738281, 1.2633525133132935, 3.2999868392944336, 2.4263906478881836, -3.2986245155334473, -5.471768856048584, -5.740396022796631, -4.482865333557129, -9.999618530273438, 1.044209361076355, -4.223961353302002, 1.0203453302383423, 6.014617443084717, 11.963715553283691, 14.793426513671875, 21.44314956665039, 25.13381004333496, 18.726152420043945, 14.594855308532715, 6.984943389892578, 7.842720031738281, 4.477885723114014, 3.8931171894073486, 4.738664150238037, 1.0150617361068726, 1.1057727336883545, 9.81473159790039, 4.561483383178711]",angry,333.69088912328306,0.023629643,34
"[-392.7347106933594, 41.9581298828125, -0.962685763835907, -1.4904229640960693, -4.014573574066162, 8.377626419067383, -18.64653968811035, -5.964557647705078, -16.47378921508789, -3.066469192504883, -13.23597526550293, -1.6065303087234497, 0.7110041975975037, -4.369908809661865, 2.4976887702941895, -0.7514452338218689, -0.41800984740257263, -3.274672031402588, -2.1405065059661865, -5.106882095336914, -4.744942665100098, 5.033855438232422, 6.957637310028076, 9.285005569458008, 22.82149887084961, 24.644250869750977, 23.67249298095703, 11.409971237182617, 7.519925117492676, -4.627277851104736, 3.4477834701538086, 7.902550220489502, 6.932695388793945, 6.522336959838867, -0.6618367433547974, -0.12406487762928009, 3.1322312355041504, 6.070574760437012, 4.855454921722412, -3.2549517154693604]",angry,381.7019358875447,0.032796327,34
"[-467.8752746582031, 65.9299545288086, 1.9778964519500732, 0.8775579333305359, -3.2690813541412354, 13.973840713500977, -13.889252662658691, -5.384952068328857, -13.6464204788208, -7.622654914855957, -6.567357063293457, 6.774033069610596, 0.3751860558986664, -2.70255184173584, 4.236924648284912, -0.38192179799079895, -5.602012634277344, -6.294529914855957, 1.5798842906951904, -5.878561973571777, -5.240536689758301, 2.9601573944091797, -4.564988613128662, 2.1512458324432373, 7.662047386169434, 9.842168807983398, 15.573558807373047, 17.050344467163086, 20.196311950683594, 13.398752212524414, 14.133658409118652, 11.709436416625977, 7.9252424240112305, 7.343748569488525, 2.51261305809021, 3.6459078788757324, 2.4699528217315674, 4.145548343658447, 8.965065956115723, 3.176389217376709]",angry,334.42071909127225,0.01772849,33
